"ds" "type" "y" "floor" "t" "y_scaled"
"6651" 2016-06-01 "Embargos de Declara\xc3\xa7\xc3\xa3o" 4540 0 0.916259168704156 0.341841728785483
"6652" 2016-06-01 "Embargos Infringentes" 16 0 0.916259168704156 0.00120472855959642
"6653" 2016-06-01 "Embargos Infringentes e de Nulidade" 148 0 0.916259168704156 0.0111437391762668
"6654" 2016-06-01 "Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o" 8 0 0.916259168704156 0.000602364279798208
"6655" 2016-06-01 "Habeas Corpus" 1443 0 0.916259168704156 0.108651456968602
"6656" 2016-06-01 "Incidente de Resolucao de Demandas Repetitiva" 1 0 0.916259168704156 7.5295534974776e-05
"6657" 2016-06-01 "Incidente de Uniformizacao Jurisprudencia" 11 0 0.916259168704156 0.000828250884722536
"6658" 2016-06-01 "Mandado de Injun\xc3\xa7\xc3\xa3o" 1 0 0.916259168704156 7.5295534974776e-05
"6659" 2016-06-01 "Mandado de Seguran\xc3\xa7a" 217 0 0.916259168704156 0.0163391310895264
"6660" 2016-06-01 "Mandado de Seguran\xc3\xa7a Crime" 1 0 0.916259168704156 7.5295534974776e-05
"6661" 2016-06-01 "Peti\xc3\xa7\xc3\xa3o" 10 0 0.916259168704156 0.00075295534974776
"6662" 2016-06-01 "Reclama\xc3\xa7\xc3\xa3o" 4 0 0.916259168704156 0.000301182139899104
"6663" 2016-06-01 "Recurso C\xc3\xadvel" 4654 0 0.916259168704156 0.350425419772607
"6664" 2016-06-01 "Recurso Crime" 474 0 0.916259168704156 0.0356900835780438
"6665" 2016-06-01 "Recurso de Of\xc3\xadcio" 1 0 0.916259168704156 7.5295534974776e-05
"6666" 2016-06-01 "Recurso em Sentido Estrito" 371 0 0.916259168704156 0.0279346434756419
"6667" 2016-06-01 "Recurso Especial" 3844 0 0.916259168704156 0.289436036443039
"6668" 2016-06-01 "Recurso Especial e ou Extraordin\xc3\xa1rio" 927 0 0.916259168704156 0.0697989609216173
"6669" 2016-06-01 "Recurso Extraordin\xc3\xa1rio" 1540 0 0.916259168704156 0.115955123861155
"6670" 2016-06-01 "Reexame Necess\xc3\xa1rio" 827 0 0.916259168704156 0.0622694074241397
"6671" 2016-06-01 "Representa\xc3\xa7\xc3\xa3o Criminal" 5 0 0.916259168704156 0.00037647767487388
"6672" 2016-06-01 "Revis\xc3\xa3o Criminal" 43 0 0.916259168704156 0.00323770800391537
"6673" 2016-06-01 "Suspen\xc3\xa7\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela" 1 0 0.916259168704156 7.5295534974776e-05
"6674" 2016-06-01 "Suspens\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela" 1 0 0.916259168704156 7.5295534974776e-05
"6675" 2016-06-01 "Termo Circunstanciado" 1 0 0.916259168704156 7.5295534974776e-05
"6676" 2016-07-01 "A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade" 10 0 0.920843520782396 0.00075295534974776
"6677" 2016-07-01 "A\xc3\xa7\xc3\xa3o Penal" 5 0 0.920843520782396 0.00037647767487388
"6678" 2016-07-01 "A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria" 42 0 0.920843520782396 0.00316241246894059
"6679" 2016-07-01 "Agravo" 1326 0 0.920843520782396 0.099841879376553
"6680" 2016-07-01 "Agravo de Instrumento" 5798 0 0.920843520782396 0.436563511783751
"6681" 2016-07-01 "Agravo Interno" 23 0 0.920843520782396 0.00173179730441985
"6682" 2016-07-01 "Agravo Regimental" 55 0 0.920843520782396 0.00414125442361268
"6683" 2016-07-01 "Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel" 8545 0 0.920843520782396 0.643400346359461
"6684" 2016-07-01 "Apela\xc3\xa7\xc3\xa3o Crime" 2244 0 0.920843520782396 0.168963180483397
"6685" 2016-07-01 "Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio" 1686 0 0.920843520782396 0.126948271967472
"6686" 2016-07-01 "Carta Testemunh\xc3\xa1vel" 4 0 0.920843520782396 0.000301182139899104
"6687" 2016-07-01 "Conflito de Compet\xc3\xaancia" 188 0 0.920843520782396 0.0141555605752579
"6688" 2016-07-01 "Conflito de Jurisdi\xc3\xa7\xc3\xa3o" 37 0 0.920843520782396 0.00278593479406671
"6689" 2016-07-01 "Correi\xc3\xa7\xc3\xa3o Parcial" 26 0 0.920843520782396 0.00195768390934418
"6690" 2016-07-01 "Cumprimento de Senten\xc3\xa7a" 2 0 0.920843520782396 0.000150591069949552
"6691" 2016-07-01 "Desaforamento" 3 0 0.920843520782396 0.000225886604924328
"6692" 2016-07-01 "Embargos de Declara\xc3\xa7\xc3\xa3o" 3420 0 0.920843520782396 0.257510729613734
"6693" 2016-07-01 "Embargos Infringentes" 91 0 0.920843520782396 0.00685189368270462
"6694" 2016-07-01 "Embargos Infringentes e de Nulidade" 210 0 0.920843520782396 0.015812062344703
"6695" 2016-07-01 "Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o" 2 0 0.920843520782396 0.000150591069949552
"6696" 2016-07-01 "Habeas Corpus" 1067 0 0.920843520782396 0.080340335818086
"6697" 2016-07-01 "Incidente de Uniformizacao Jurisprudencia" 17 0 0.920843520782396 0.00128002409457119
"6698" 2016-07-01 "Inqu\xc3\xa9rito Policial" 2 0 0.920843520782396 0.000150591069949552
"6699" 2016-07-01 "Investiga\xc3\xa7\xc3\xa3o Contra Magistrado" 1 0 0.920843520782396 7.5295534974776e-05
"6700" 2016-07-01 "Mandado de Seguran\xc3\xa7a" 162 0 0.920843520782396 0.0121978766659137
"6701" 2016-07-01 "Mandado de Seguran\xc3\xa7a Crime" 2 0 0.920843520782396 0.000150591069949552
"6702" 2016-07-01 "Medida Cautelar" 1 0 0.920843520782396 7.5295534974776e-05
"6703" 2016-07-01 "Medida Cautelar Inominada" 1 0 0.920843520782396 7.5295534974776e-05
"6704" 2016-07-01 "Peti\xc3\xa7\xc3\xa3o" 25 0 0.920843520782396 0.0018823883743694
"6705" 2016-07-01 "Reclama\xc3\xa7\xc3\xa3o" 3 0 0.920843520782396 0.000225886604924328
"6706" 2016-07-01 "Reclama\xc3\xa7\xc3\xa3o Regimental" 1 0 0.920843520782396 7.5295534974776e-05
"6707" 2016-07-01 "Recurso C\xc3\xadvel" 4589 0 0.920843520782396 0.345531209999247
"6708" 2016-07-01 "Recurso Crime" 428 0 0.920843520782396 0.0322264889692041
"6709" 2016-07-01 "Recurso de Of\xc3\xadcio" 1 0 0.920843520782396 7.5295534974776e-05
"6710" 2016-07-01 "Recurso em Sentido Estrito" 267 0 0.920843520782396 0.0201039078382652
"6711" 2016-07-01 "Recurso Especial" 4366 0 0.920843520782396 0.328740305699872
"6712" 2016-07-01 "Recurso Especial e ou Extraordin\xc3\xa1rio" 1014 0 0.920843520782396 0.0763496724644229
"6713" 2016-07-01 "Recurso Extraordin\xc3\xa1rio" 1019 0 0.920843520782396 0.0767261501392967
"6714" 2016-07-01 "Reexame Necess\xc3\xa1rio" 841 0 0.920843520782396 0.0633235449137866
"6715" 2016-07-01 "Representa\xc3\xa7\xc3\xa3o Criminal" 1 0 0.920843520782396 7.5295534974776e-05
"6716" 2016-07-01 "Revis\xc3\xa3o Criminal" 35 0 0.920843520782396 0.00263534372411716
"6717" 2016-07-01 "Suspen\xc3\xa7\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela" 1 0 0.920843520782396 7.5295534974776e-05
"6718" 2016-08-01 "A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade" 25 0 0.925580684596577 0.0018823883743694
"6719" 2016-08-01 "A\xc3\xa7\xc3\xa3o Penal" 3 0 0.925580684596577 0.000225886604924328
"6720" 2016-08-01 "A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria" 40 0 0.925580684596577 0.00301182139899104
"6721" 2016-08-01 "Agravo" 1982 0 0.925580684596577 0.149235750320006
"6722" 2016-08-01 "Agravo de Instrumento" 6862 0 0.925580684596577 0.516677960996913
"6723" 2016-08-01 "Agravo Interno" 32 0 0.925580684596577 0.00240945711919283
"6724" 2016-08-01 "Agravo Regimental" 68 0 0.925580684596577 0.00512009637828477
"6725" 2016-08-01 "Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel" 10339 0 0.925580684596577 0.778480536104209
"6726" 2016-08-01 "Apela\xc3\xa7\xc3\xa3o Crime" 3332 0 0.925580684596577 0.250884722535954
"6727" 2016-08-01 "Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio" 1351 0 0.925580684596577 0.101724267750922
"6728" 2016-08-01 "Carta Testemunh\xc3\xa1vel" 8 0 0.925580684596577 0.000602364279798208
"6729" 2016-08-01 "Cautelar Inominada" 2 0 0.925580684596577 0.000150591069949552
"6730" 2016-08-01 "Conflito de Compet\xc3\xaancia" 200 0 0.925580684596577 0.0150591069949552
"6731" 2016-08-01 "Conflito de Jurisdi\xc3\xa7\xc3\xa3o" 43 0 0.925580684596577 0.00323770800391537
"6732" 2016-08-01 "Correi\xc3\xa7\xc3\xa3o Parcial" 40 0 0.925580684596577 0.00301182139899104
"6733" 2016-08-01 "Desaforamento" 1 0 0.925580684596577 7.5295534974776e-05
"6734" 2016-08-01 "Embargos de Declara\xc3\xa7\xc3\xa3o" 4810 0 0.925580684596577 0.362171523228673
"6735" 2016-08-01 "Embargos Infringentes" 27 0 0.925580684596577 0.00203297944431895
"6736" 2016-08-01 "Embargos Infringentes e de Nulidade" 173 0 0.925580684596577 0.0130261275506362
"6737" 2016-08-01 "Exce\xc3\xa7\xc3\xa3o de Incompet\xc3\xaancia" 1 0 0.925580684596577 7.5295534974776e-05
"6738" 2016-08-01 "Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o" 2 0 0.925580684596577 0.000150591069949552
"6739" 2016-08-01 "Habeas Corpus" 1317 0 0.925580684596577 0.09916421956178
"6740" 2016-08-01 "Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa" 1 0 0.925580684596577 7.5295534974776e-05
"6741" 2016-08-01 "Incidente de Falsidade" 1 0 0.925580684596577 7.5295534974776e-05
"6742" 2016-08-01 "Incidente de Resolucao de Demandas Repetitiva" 4 0 0.925580684596577 0.000301182139899104
"6743" 2016-08-01 "Incidente de Uniformizacao Jurisprudencia" 26 0 0.925580684596577 0.00195768390934418
"6744" 2016-08-01 "Inqu\xc3\xa9rito Policial" 1 0 0.925580684596577 7.5295534974776e-05
"6745" 2016-08-01 "Mandado de Seguran\xc3\xa7a" 241 0 0.925580684596577 0.018146223928921
"6746" 2016-08-01 "Mandado de Seguran\xc3\xa7a Crime" 1 0 0.925580684596577 7.5295534974776e-05
"6747" 2016-08-01 "Medida Cautelar" 1 0 0.925580684596577 7.5295534974776e-05
"6748" 2016-08-01 "Peti\xc3\xa7\xc3\xa3o" 18 0 0.925580684596577 0.00135531962954597
"6749" 2016-08-01 "Reclama\xc3\xa7\xc3\xa3o" 11 0 0.925580684596577 0.000828250884722536
"6750" 2016-08-01 "Recurso C\xc3\xadvel" 3363 0 0.925580684596577 0.253218884120172
"6751" 2016-08-01 "Recurso Crime" 425 0 0.925580684596577 0.0320006023642798
"6752" 2016-08-01 "Recurso de Of\xc3\xadcio" 2 0 0.925580684596577 0.000150591069949552
"6753" 2016-08-01 "Recurso em Sentido Estrito" 325 0 0.925580684596577 0.0244710488668022
"6754" 2016-08-01 "Recurso Especial" 3394 0 0.925580684596577 0.25555304570439
"6755" 2016-08-01 "Recurso Especial e ou Extraordin\xc3\xa1rio" 1282 0 0.925580684596577 0.0965288758376628
"6756" 2016-08-01 "Recurso Extraordin\xc3\xa1rio" 2339 0 0.925580684596577 0.176116256306001
"6757" 2016-08-01 "Reexame Necess\xc3\xa1rio" 733 0 0.925580684596577 0.0551916271365108
"6758" 2016-08-01 "Representa\xc3\xa7\xc3\xa3o Criminal" 4 0 0.925580684596577 0.000301182139899104
"6759" 2016-08-01 "Restaura\xc3\xa7\xc3\xa3o de Autos" 5 0 0.925580684596577 0.00037647767487388
"6760" 2016-08-01 "Revis\xc3\xa3o Criminal" 68 0 0.925580684596577 0.00512009637828477
"6761" 2016-08-01 "Termo Circunstanciado" 1 0 0.925580684596577 7.5295534974776e-05
"6762" 2016-09-01 "A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade" 15 0 0.930317848410758 0.00112943302462164
"6763" 2016-09-01 "A\xc3\xa7\xc3\xa3o Penal" 6 0 0.930317848410758 0.000451773209848656
"6764" 2016-09-01 "A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria" 50 0 0.930317848410758 0.0037647767487388
"6765" 2016-09-01 "Agravo" 1786 0 0.930317848410758 0.13447782546495
"6766" 2016-09-01 "Agravo de Instrumento" 7271 0 0.930317848410758 0.547473834801596
"6767" 2016-09-01 "Agravo Interno" 21 0 0.930317848410758 0.0015812062344703
"6768" 2016-09-01 "Agravo Regimental" 45 0 0.930317848410758 0.00338829907386492
"6769" 2016-09-01 "Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel" 8861 0 0.930317848410758 0.66719373541149
"6770" 2016-09-01 "Apela\xc3\xa7\xc3\xa3o Crime" 2406 0 0.930317848410758 0.181161057149311
"6771" 2016-09-01 "Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio" 1096 0 0.930317848410758 0.0825239063323545
"6772" 2016-09-01 "Carta Testemunh\xc3\xa1vel" 1 0 0.930317848410758 7.5295534974776e-05
"6773" 2016-09-01 "Cautelar Inominada" 1 0 0.930317848410758 7.5295534974776e-05
"6774" 2016-09-01 "Conflito de Compet\xc3\xaancia" 218 0 0.930317848410758 0.0164144266245012
"6775" 2016-09-01 "Conflito de Jurisdi\xc3\xa7\xc3\xa3o" 53 0 0.930317848410758 0.00399066335366313
"6776" 2016-09-01 "Correi\xc3\xa7\xc3\xa3o Parcial" 38 0 0.930317848410758 0.00286123032904149
"6777" 2016-09-01 "Embargos de Declara\xc3\xa7\xc3\xa3o" 4121 0 0.930317848410758 0.310292899631052
"6778" 2016-09-01 "Embargos Infringentes" 23 0 0.930317848410758 0.00173179730441985
"6779" 2016-09-01 "Embargos Infringentes e de Nulidade" 184 0 0.930317848410758 0.0138543784353588
"6780" 2016-09-01 "Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o" 5 0 0.930317848410758 0.00037647767487388
"6781" 2016-09-01 "Habeas Corpus" 1034 0 0.930317848410758 0.0778555831639184
"6782" 2016-09-01 "Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa" 1 0 0.930317848410758 7.5295534974776e-05
"6783" 2016-09-01 "Incidente de Assun\xc3\xa7\xc3\xa3o de Compet\xc3\xaancia" 1 0 0.930317848410758 7.5295534974776e-05
"6784" 2016-09-01 "Incidente de Inconstitucionalidade" 1 0 0.930317848410758 7.5295534974776e-05
"6785" 2016-09-01 "Incidente de Resolucao de Demandas Repetitiva" 3 0 0.930317848410758 0.000225886604924328
"6786" 2016-09-01 "Incidente de Uniformizacao Jurisprudencia" 21 0 0.930317848410758 0.0015812062344703
"6787" 2016-09-01 "Inqu\xc3\xa9rito Policial" 1 0 0.930317848410758 7.5295534974776e-05
"6788" 2016-09-01 "Investiga\xc3\xa7\xc3\xa3o Contra Magistrado" 1 0 0.930317848410758 7.5295534974776e-05
"6789" 2016-09-01 "Mandado de Injun\xc3\xa7\xc3\xa3o" 2 0 0.930317848410758 0.000150591069949552
"6790" 2016-09-01 "Mandado de Seguran\xc3\xa7a" 176 0 0.930317848410758 0.0132520141555606
"6791" 2016-09-01 "Mandado de Seguran\xc3\xa7a Coletivo" 2 0 0.930317848410758 0.000150591069949552
"6792" 2016-09-01 "Mandado de Seguran\xc3\xa7a Crime" 1 0 0.930317848410758 7.5295534974776e-05
"6793" 2016-09-01 "Peti\xc3\xa7\xc3\xa3o" 13 0 0.930317848410758 0.000978841954672088
"6794" 2016-09-01 "Reclama\xc3\xa7\xc3\xa3o" 16 0 0.930317848410758 0.00120472855959642
"6795" 2016-09-01 "Recurso C\xc3\xadvel" 3697 0 0.930317848410758 0.278367592801747
"6796" 2016-09-01 "Recurso Crime" 378 0 0.930317848410758 0.0284617122204653
"6797" 2016-09-01 "Recurso de Of\xc3\xadcio" 3 0 0.930317848410758 0.000225886604924328
"6798" 2016-09-01 "Recurso em Sentido Estrito" 297 0 0.930317848410758 0.0223627738875085
"6799" 2016-09-01 "Recurso Especial" 3281 0 0.930317848410758 0.24704465025224
"6800" 2016-09-01 "Recurso Especial e ou Extraordin\xc3\xa1rio" 784 0 0.930317848410758 0.0590316994202244
"6801" 2016-09-01 "Recurso Extraordin\xc3\xa1rio" 1726 0 0.930317848410758 0.129960093366463
"6802" 2016-09-01 "Reexame Necess\xc3\xa1rio" 517 0 0.930317848410758 0.0389277915819592
"6803" 2016-09-01 "Representa\xc3\xa7\xc3\xa3o Criminal" 9 0 0.930317848410758 0.000677659814772984
"6804" 2016-09-01 "Restaura\xc3\xa7\xc3\xa3o de Autos" 2 0 0.930317848410758 0.000150591069949552
"6805" 2016-09-01 "Revis\xc3\xa3o Criminal" 23 0 0.930317848410758 0.00173179730441985
"6806" 2016-09-01 "Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia" 3 0 0.930317848410758 0.000225886604924328
"6807" 2016-10-01 "A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade" 21 0 0.934902200488998 0.0015812062344703
"6808" 2016-10-01 "A\xc3\xa7\xc3\xa3o Penal" 3 0 0.934902200488998 0.000225886604924328
"6809" 2016-10-01 "A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria" 27 0 0.934902200488998 0.00203297944431895
"6810" 2016-10-01 "Agravo" 1907 0 0.934902200488998 0.143588585196898
"6811" 2016-10-01 "Agravo de Instrumento" 6485 0 0.934902200488998 0.488291544311422
"6812" 2016-10-01 "Agravo em Rec" 1 0 0.934902200488998 7.5295534974776e-05
"6813" 2016-10-01 "Agravo Interno" 38 0 0.934902200488998 0.00286123032904149
"6814" 2016-10-01 "Agravo Regimental" 38 0 0.934902200488998 0.00286123032904149
"6815" 2016-10-01 "Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel" 7602 0 0.934902200488998 0.572396656878247
"6816" 2016-10-01 "Apela\xc3\xa7\xc3\xa3o Crime" 2899 0 0.934902200488998 0.218281755891876
"6817" 2016-10-01 "Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio" 1025 0 0.934902200488998 0.0771779233491454
"6818" 2016-10-01 "Carta Testemunh\xc3\xa1vel" 1 0 0.934902200488998 7.5295534974776e-05
"6819" 2016-10-01 "Cautelar Inominada" 1 0 0.934902200488998 7.5295534974776e-05
"6820" 2016-10-01 "Conflito de Compet\xc3\xaancia" 352 0 0.934902200488998 0.0265040283111212
"6821" 2016-10-01 "Conflito de Jurisdi\xc3\xa7\xc3\xa3o" 68 0 0.934902200488998 0.00512009637828477
"6822" 2016-10-01 "Correi\xc3\xa7\xc3\xa3o Parcial" 32 0 0.934902200488998 0.00240945711919283
"6823" 2016-10-01 "Desaforamento" 1 0 0.934902200488998 7.5295534974776e-05
"6824" 2016-10-01 "Embargos de Declara\xc3\xa7\xc3\xa3o" 4003 0 0.934902200488998 0.301408026504028
"6825" 2016-10-01 "Embargos Infringentes" 17 0 0.934902200488998 0.00128002409457119
"6826" 2016-10-01 "Embargos Infringentes e de Nulidade" 149 0 0.934902200488998 0.0112190347112416
"6827" 2016-10-01 "Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o" 7 0 0.934902200488998 0.000527068744823432
"6828" 2016-10-01 "Habeas Corpus" 1326 0 0.934902200488998 0.099841879376553
"6829" 2016-10-01 "Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa" 1 0 0.934902200488998 7.5295534974776e-05
"6830" 2016-10-01 "Incidente de Inconstitucionalidade" 4 0 0.934902200488998 0.000301182139899104
"6831" 2016-10-01 "Incidente de Resolucao de Demandas Repetitiva" 8 0 0.934902200488998 0.000602364279798208
"6832" 2016-10-01 "Incidente de Uniformizacao Jurisprudencia" 10 0 0.934902200488998 0.00075295534974776
"6833" 2016-10-01 "Investiga\xc3\xa7\xc3\xa3o Contra Magistrado" 1 0 0.934902200488998 7.5295534974776e-05
"6834" 2016-10-01 "Mandado de Injun\xc3\xa7\xc3\xa3o" 2 0 0.934902200488998 0.000150591069949552
"6835" 2016-10-01 "Mandado de Seguran\xc3\xa7a" 201 0 0.934902200488998 0.01513440252993
"6836" 2016-10-01 "Mandado de Seguran\xc3\xa7a Coletivo" 1 0 0.934902200488998 7.5295534974776e-05
"6837" 2016-10-01 "Mandado de Seguran\xc3\xa7a Crime" 1 0 0.934902200488998 7.5295534974776e-05
"6838" 2016-10-01 "Medida Cautelar Inominada" 1 0 0.934902200488998 7.5295534974776e-05
"6839" 2016-10-01 "Peti\xc3\xa7\xc3\xa3o" 19 0 0.934902200488998 0.00143061516452074
"6840" 2016-10-01 "Reclama\xc3\xa7\xc3\xa3o" 42 0 0.934902200488998 0.00316241246894059
"6841" 2016-10-01 "Reclama\xc3\xa7\xc3\xa3o Regimental" 2 0 0.934902200488998 0.000150591069949552
"6842" 2016-10-01 "Recurso C\xc3\xadvel" 4378 0 0.934902200488998 0.329643852119569
"6843" 2016-10-01 "Recurso Crime" 184 0 0.934902200488998 0.0138543784353588
"6844" 2016-10-01 "Recurso de Of\xc3\xadcio" 2 0 0.934902200488998 0.000150591069949552
"6845" 2016-10-01 "Recurso em Sentido Estrito" 322 0 0.934902200488998 0.0242451622618779
"6846" 2016-10-01 "Recurso Especial" 3649 0 0.934902200488998 0.274753407122958
"6847" 2016-10-01 "Recurso Especial e ou Extraordin\xc3\xa1rio" 943 0 0.934902200488998 0.0710036894812138
"6848" 2016-10-01 "Recurso Extraordin\xc3\xa1rio" 1689 0 0.934902200488998 0.127174158572397
"6849" 2016-10-01 "Reexame Necess\xc3\xa1rio" 503 0 0.934902200488998 0.0378736540923123
"6850" 2016-10-01 "Representa\xc3\xa7\xc3\xa3o Criminal" 9 0 0.934902200488998 0.000677659814772984
"6851" 2016-10-01 "Restaura\xc3\xa7\xc3\xa3o de Autos" 5 0 0.934902200488998 0.00037647767487388
"6852" 2016-10-01 "Revis\xc3\xa3o Criminal" 37 0 0.934902200488998 0.00278593479406671
"6853" 2016-10-01 "Suspen\xc3\xa7\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela" 1 0 0.934902200488998 7.5295534974776e-05
"6854" 2016-10-01 "Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia" 1 0 0.934902200488998 7.5295534974776e-05
"6855" 2016-11-01 "A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade" 18 0 0.939639364303179 0.00135531962954597
"6856" 2016-11-01 "A\xc3\xa7\xc3\xa3o Penal" 5 0 0.939639364303179 0.00037647767487388
"6857" 2016-11-01 "A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria" 30 0 0.939639364303179 0.00225886604924328
"6858" 2016-11-01 "Agravo" 1739 0 0.939639364303179 0.130938935321135
"6859" 2016-11-01 "Agravo de Instrumento" 6514 0 0.939639364303179 0.490475114825691
"6860" 2016-11-01 "Agravo Interno" 25 0 0.939639364303179 0.0018823883743694
"6861" 2016-11-01 "Agravo Regimental" 44 0 0.939639364303179 0.00331300353889014
"6862" 2016-11-01 "Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel" 8078 0 0.939639364303179 0.60823733152624
"6863" 2016-11-01 "Apela\xc3\xa7\xc3\xa3o Crime" 2405 0 0.939639364303179 0.181085761614336
"6864" 2016-11-01 "Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio" 714 0 0.939639364303179 0.0537610119719901
"6865" 2016-11-01 "Carta Testemunh\xc3\xa1vel" 1 0 0.939639364303179 7.5295534974776e-05
"6866" 2016-11-01 "Cautelar Inominada" 1 0 0.939639364303179 7.5295534974776e-05
"6867" 2016-11-01 "Conflito de Compet\xc3\xaancia" 323 0 0.939639364303179 0.0243204577968526
"6868" 2016-11-01 "Conflito de Jurisdi\xc3\xa7\xc3\xa3o" 58 0 0.939639364303179 0.00436714102853701
"6869" 2016-11-01 "Correi\xc3\xa7\xc3\xa3o Parcial" 44 0 0.939639364303179 0.00331300353889014
"6870" 2016-11-01 "Cumprimento de Senten\xc3\xa7a" 2 0 0.939639364303179 0.000150591069949552
"6871" 2016-11-01 "Embargos de Declara\xc3\xa7\xc3\xa3o" 4746 0 0.939639364303179 0.357352608990287
"6872" 2016-11-01 "Embargos Infringentes" 14 0 0.939639364303179 0.00105413748964686
"6873" 2016-11-01 "Embargos Infringentes e de Nulidade" 445 0 0.939639364303179 0.0335065130637753
"6874" 2016-11-01 "Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o" 11 0 0.939639364303179 0.000828250884722536
"6875" 2016-11-01 "Habeas Corpus" 1220 0 0.939639364303179 0.0918605526692267
"6876" 2016-11-01 "Incidente de Falsidade" 1 0 0.939639364303179 7.5295534974776e-05
"6877" 2016-11-01 "Incidente de Inconstitucionalidade" 1 0 0.939639364303179 7.5295534974776e-05
"6878" 2016-11-01 "Incidente de Resolucao de Demandas Repetitiva" 3 0 0.939639364303179 0.000225886604924328
"6879" 2016-11-01 "Incidente de Uniformizacao Jurisprudencia" 14 0 0.939639364303179 0.00105413748964686
"6880" 2016-11-01 "Mandado de Injun\xc3\xa7\xc3\xa3o" 3 0 0.939639364303179 0.000225886604924328
"6881" 2016-11-01 "Mandado de Seguran\xc3\xa7a" 192 0 0.939639364303179 0.014456742715157
"6882" 2016-11-01 "Mandado de Seguran\xc3\xa7a Crime" 2 0 0.939639364303179 0.000150591069949552
"6883" 2016-11-01 "Medida Cautelar" 1 0 0.939639364303179 7.5295534974776e-05
"6884" 2016-11-01 "Peti\xc3\xa7\xc3\xa3o" 14 0 0.939639364303179 0.00105413748964686
"6885" 2016-11-01 "Reabilita\xc3\xa7\xc3\xa3o" 1 0 0.939639364303179 7.5295534974776e-05
"6886" 2016-11-01 "Reclama\xc3\xa7\xc3\xa3o" 26 0 0.939639364303179 0.00195768390934418
"6887" 2016-11-01 "Reclama\xc3\xa7\xc3\xa3o Regimental" 1 0 0.939639364303179 7.5295534974776e-05
"6888" 2016-11-01 "Recurso C\xc3\xadvel" 3848 0 0.939639364303179 0.289737218582938
"6889" 2016-11-01 "Recurso Crime" 532 0 0.939639364303179 0.0400572246065808
"6890" 2016-11-01 "Recurso de Of\xc3\xadcio" 2 0 0.939639364303179 0.000150591069949552
"6891" 2016-11-01 "Recurso em Sentido Estrito" 272 0 0.939639364303179 0.0204803855131391
"6892" 2016-11-01 "Recurso Especial" 3145 0 0.939639364303179 0.236804457495671
"6893" 2016-11-01 "Recurso Especial e ou Extraordin\xc3\xa1rio" 739 0 0.939639364303179 0.0556434003463595
"6894" 2016-11-01 "Recurso Extraordin\xc3\xa1rio" 2383 0 0.939639364303179 0.179429259844891
"6895" 2016-11-01 "Reexame Necess\xc3\xa1rio" 266 0 0.939639364303179 0.0200286123032904
"6896" 2016-11-01 "Representa\xc3\xa7\xc3\xa3o Criminal" 2 0 0.939639364303179 0.000150591069949552
"6897" 2016-11-01 "Restaura\xc3\xa7\xc3\xa3o de Autos" 1 0 0.939639364303179 7.5295534974776e-05
"6898" 2016-11-01 "Revis\xc3\xa3o Criminal" 72 0 0.939639364303179 0.00542127851818387
